track_name,artist_name,popularity,danceability,energy,key,loudness,acousticness,liveness,duration_ms,stream_count,duration_minutes,Week_1,Week_2,Week_3,Week_4,Week_5,Week_6,Week_7,Week_8,Week_9,Week_10,Week_11,Week_12,Week_13,Week_14,Week_15,Week_16,Weekly_Mean,social_media_mentions
Linger - SiriusXM Session,Royel Otis,78,-1.6202876090878109,-1.4046470853566353,2,0.0090723163013599,2.163425845576984,-0.6577477586639857,186000,199115,3.1,17634.7628761203,16774.70534185847,15956.593308505086,15178.381069841236,14438.122689917613,13733.96713720103,13064.153656031454,12427.0073638157,11820.935062948543,11244.421256988857,10696.024361129104,10174.373097482454,9678.163066173782,9206.153483660552,8757.16408012767,8330.072148198167,12444.687500000002,6532
Guy For That (Feat. Luke Combs),Post Malone,78,-0.2509882471386357,1.525478879646606,8,0.669869585586572,-0.9635359516521796,-0.343582685009757,164011,230370,2.7335166666666666,20402.884382250628,19407.82396908287,18461.29322492186,17560.925329881353,16704.46889524305,15889.782333812123,15114.82850483372,14377.669620079969,13676.462398370068,13009.453456407216,12374.97492440706,11771.440275554492,11197.340358860229,10651.239625497232,10131.772539180933,9637.640161617215,14398.125,6883
Heavy Is the Crown,Linkin Park,87,-0.5155871576602158,1.6216413147915,4,0.7705348233305406,-0.9509483569689968,0.8917265851840543,167012,458246,2.783533333333333,40584.88586460399,38605.53762441441,36722.72333701239,34931.73498596523,33228.09416751117,31607.540892217177,30066.022932786527,28599.685691379804,27204.862561112517,25878.06575762808,24615.977597820187,23415.442203896968,22273.457612042643,21187.16826594437,20153.85787641405,19170.942629250523,28640.375,15915
Gata Only,FloyyMenor,87,0.9397068502084736,-0.8050460191590608,8,-0.4836853435214788,0.7561171232335674,-0.6874866855390219,222000,599421,3.7,53088.15105826737,50499.01137896264,48036.14553186564,45693.3950695091,43464.90189545291,41345.09361599166,39328.66960626789,37410.58775594893,35586.051861324755,33850.49963230051,32199.59128429485,30629.198686517997,29135.39503949453,27714.445056019344,26362.795620993937,25077.066906788008,37463.81250000001,20240
SKI,Future,55,1.1050811692844604,-0.4486793477397474,11,-0.244308164004325,-0.6742558253926996,0.3884524380680572,147593,483701,2.4598833333333334,42839.32620818254,40750.02761500783,38762.6253166121,36872.14977205773,35073.87380777862,33363.30079718392,31736.15341674947,30188.36295048097,28716.05911600469,27315.560386845624,25983.36478669366,24716.141132638728,23510.72070547836,22364.089326269204,21273.37981930961,20235.86484270699,30231.3125,12697
PLUTOSKI,Future,55,0.9595517684975922,-0.6127211488692726,9,-0.4134046263563983,-0.4400952907583366,0.2054436572986034,179023,135429,2.9837166666666666,11994.36657986639,11409.394419016904,10852.951687103106,10323.64698745714,9820.156782627388,9341.222084845433,8885.64530790088,8452.287272552025,8040.064357984372,7647.945792194178,7274.951074521524,6920.14752388796,6582.647946607985,6261.608417942721,5956.226171848481,5665.737593643521,8464.312500000002,2623
No Son Doritos,Clave Especial,81,0.8867870681041576,1.089919614578556,3,0.5332713495927875,1.1196718765056168,-0.6844365391928643,160714,705035,2.6785666666666668,62441.93076546457,59396.601866746285,56499.7954110031,53744.26787321656,51123.12899925201,48629.82457663425,46258.12004560248,44002.08490946339,41856.07790526041,39814.73289767791,37872.9454609078,36025.86011492626,34268.85818426453,32597.54624891453,31007.74515849038,29495.479582175605,44064.68750000001,18868
TOO FAST,Future,52,-0.7074213677883606,-0.1771618838012235,5,0.0381357707681226,-0.4674596270261253,-0.4045856119329082,205731,422964,3.42885,37460.1102133709,35633.15907999812,33895.309404809006,32242.215658410107,30669.74424537736,29173.96316811439,27751.13219481048,26397.69350691281,25110.262802726906,23885.6208348996,22720.705360623808,21612.603484436477,20558.544374462632,19555.892333892483,18602.14021036647,17694.90312678849,26435.25,9230
Q U E V A S H A C E R H O Y ?,Omar Courtz,89,-0.5883518580536495,0.2244576982745106,6,0.0891289226961696,-0.5847353538880768,-0.5647182951061802,223320,593751,3.722,52585.98343901416,50021.33476349752,47581.765479839305,45261.17539411548,43053.761822370354,40954.00508088416,38956.65468408875,37056.71621561879,35249.43883966934,33530.30342143178,31895.01122690288,30339.473173810635,28859.79960677874,27452.290571162077,26113.426561232875,24839.859719583208,37109.43750000001,18363
SOUTH OF FRANCE,Future,51,1.257225542834369,0.0151629864885646,2,-0.1293754122494002,-0.8701062892521584,-0.4122109777983022,108953,115131,1.8158833333333333,10196.65964237052,9699.362683441768,9226.319183394013,8776.346287079785,8348.318827877883,7941.166514190753,7553.871253158011,7185.464604893983,6835.025360883554,6501.677240481048,6184.586699752177,5882.960847180034,5596.045461023296,5323.123103369023,5063.51132616417,4816.560964739991,7195.6875,2301
MJ,Future,50,0.9661667412606316,-1.0991899384257957,9,-0.4554145287219918,-0.5847353538880768,-0.3283319532789692,114916,401178,1.915266666666667,35530.617487965195,33797.76882523214,32149.432189033738,30581.48587919929,29090.00921324746,27671.27272263785,26321.728827157105,25038.002964120507,23816.885150207523,22655.321954831503,21550.40886497276,20499.383022383125,19499.616315001207,18548.60880530333,17643.982479157563,16783.47529954973,25073.625000000004,9633
PRESS THE BUTTON,Future,50,1.1315410603366185,-0.3694867540910118,9,-0.2236995326551662,-0.7696400832404201,-0.5799690268369679,170257,289543,2.8376166666666665,25643.583594608644,24392.931264835534,23203.273968934976,22071.636944002414,20995.19050803212,19971.242984238244,18997.233970460868,18070.727936826905,17189.40813565683,16351.07080838874,15553.619675034044,14795.060692385618,14073.497067871103,13387.124516583515,12734.22674962914,12113.171182511323,18096.4375,5667
SURFING A TSUNAMI,Future,50,1.085236250995342,0.6939566463348753,0,-0.1507766832658343,-0.0804497283816857,0.4494553649912082,213699,76091,3.56165,6739.054024090952,6410.386481015257,6097.7482431633,5800.357552094465,5517.47077617719,5248.380551122536,4992.414011205029,4748.931106747861,4517.323003665307,4297.010561060387,4087.4428830709617,3888.09594134313,3698.471264687388,3518.0946926410115,3346.5151898199256,3183.3037180953056,4755.6875,1674
Circadian Rhythm,Drake,79,0.2980544921936421,-0.3807999817551169,1,0.131403038284188,-0.2329081733022225,-0.7477270758756337,126356,664069,2.105933333333333,58813.747574930734,55945.36725843162,53216.879500719,50621.46166119278,48152.62384336137,45804.19266672,43570.29583008388,41445.34742777655,39424.03398195604,37501.30115615264,35672.341116795025,33932.58051112209,32277.669031418813,30703.46853698104,29206.04270660825,27781.64719575024,41504.31250000001,20424
LOST MY DOG,Future,48,-0.8331058502861111,-2.304048684652997,7,-0.6797315545609143,2.8123515342131147,-0.3207065874135753,173737,99234,2.8956166666666667,8788.730428390238,8360.098987489559,7952.372148638694,7564.530382365091,7195.603882235313,6844.6701398338,6510.851638011327,6193.313656635046,5891.262185353367,5603.941938156503,5330.634464768025,5070.6563541449605,4823.3575255942,4588.119603232159,4364.35436972297,4151.502295428757,6202.125000000001,2001
Moonlit Floor (Kiss Me),LISA,89,0.5560384299521827,0.8184021506400323,5,0.7108226350624647,-0.4870055815031172,0.9908563414341752,155757,470435,2.59595,41664.41339742186,39632.41597818944,37699.520242506034,35860.89294423204,34111.93655742356,32448.27778012288,30865.75659882559,29360.415886279985,27928.49150660773,26566.40290300355,25270.74414447816,24038.275409256752,22865.914883536963,21750.731055349177,20689.93538424961,19680.87532851671,29402.187500000004,12386
Lie To Girls,Sabrina Carpenter,78,0.0797603910133393,-1.285858194883531,5,-0.642477490198973,0.8264825593507383,1.4483782933578089,202001,203116,3.366683333333333,17989.11431256335,17111.77485481719,16277.223747333544,15483.374177645444,14728.241108330893,14009.936313385351,13326.663656673203,12676.714600651832,12058.463934137842,11470.365708432557,10910.949371645023,10378.816091546323,9872.635257760356,9391.141154544845,8933.129795842662,8497.455914689597,12694.750000000002,5889
Thick Of It (feat. Trippie Redd),KSI,81,-0.4031326206885443,1.0446667039221356,11,0.7684211175511396,-0.6871561553475143,1.1204875611458716,160842,483694,2.6807,42838.70624815877,40749.4378907912,38762.06435358491,36871.61616752021,35073.366227441475,33362.81797183193,31735.694139067764,30187.92607203612,28715.64354437301,27315.165082881587,25982.988761931447,24715.783446820573,23510.380464203405,22363.765678757038,21273.071956272877,20235.57199432772,30230.875,13903
Bad Dreams,Teddy Swims,85,0.3840491381131556,0.218801084442458,8,0.1158144581611062,0.0837362892250462,-0.662322978183222,184578,379607,3.0763,33620.166391860985,31980.49152854817,30420.78455195083,28937.1453822124,27525.8641486154,26183.41191297226,24906.43184544174,23691.730830705805,22536.271483518107,21437.164553658786,20391.661701303947,19397.148624744605,18451.138523270623,17551.26587887367,16695.28054122002,15881.042101102688,23725.437500000004,9312
São Paulo (feat. Anitta),The Weeknd,85,-0.4957422393710973,0.1000121939693535,5,-0.1943718649659783,-0.8263233512236965,-0.6707108806351554,301623,643194,5.02705,56964.938218332725,54186.72539814337,51544.007616054136,49030.1767010796,46638.94676653627,44364.33849205173,42200.664172149234,40142.51349402142,38184.74000893015,36322.44826340401,34550.98155805475,32865.91030340321,31263.02094359832,29738.3054203328,28287.951150609628,26908.33149329871,40199.62500000001,17357
No Face,Drake,78,1.349835161516922,0.2753672227629833,10,0.2069680198977709,-0.6859833980788947,-0.7362890270775428,137143,622951,2.2857166666666666,55172.10239530933,52481.32720998456,49921.78267898728,47487.06860778278,45171.09694300714,42968.07654916264,40872.4987277626,38879.12344271579,36982.96621750676,35179.2856714083,33463.57166355993,31831.53401526652,30279.091782316867,28802.363050497574,27397.65522878544,26061.45581594655,38934.43750000001,17277
DEVIL IS A LIE,Tommy Richman,79,1.6871987724319366,-1.0709068692655324,9,-0.1666294766113414,-0.3071828003147918,-0.496090002317635,130944,265752,2.1824,23536.51660525185,22388.627145165217,21296.720914656573,20258.06757940109,19270.06996505028,18330.257562943265,17436.280352548383,16585.902925187704,15776.998894351009,15007.545578621914,14275.618943920756,13579.388792417232,12917.114186082488,12287.139093437254,11687.888248610545,11117.863212354468,16609.500000000004,7510
SKINNY,Billie Eilish,79,-2.632378441832854,-2.2022296356760505,9,-2.070549957406718,1.721687274396967,-0.634871661067804,219733,381046,3.662216666666666,33747.61245960443,32101.72197822265,30536.10252282665,29046.8392292832,27630.208163635823,26282.66701033023,25000.846214580324,23781.5405567261,22621.70113751496,21518.4277542655,20468.961648850163,19470.678609362927,18521.082408222657,17617.798560303938,16758.568385487422,15941.24336078306,23815.375000000007,11152
BABY I'M BACK,The Kid LAROI,82,-1.5342929631682978,0.5751677558617708,11,0.4088269218305584,-0.9271804763249748,0.0834378034523012,171244,552157,2.8540666666666668,48902.18097777645,46517.19346832005,44248.52317225846,42090.49723215392,40037.71945909067,38085.05683939186,36227.626699411696,34460.78449630809,32780.11220426628,31181.40726713304,29660.67208983734,28214.104042320363,26838.08595097967,25529.177053851086,24284.104396911604,23099.75464998948,34509.8125,15047
AY MAMÁ,Tito Double P,85,0.1128352548285368,0.6939566463348753,4,0.0909784152531456,0.443381851601697,1.272994878453749,163115,208969,2.718583333333333,18507.48945815224,17604.868546231188,16746.26897564221,15929.543800234303,15152.650781655797,14413.647282694736,13710.685409673992,13042.007391754529,12405.94118559272,11800.896294361068,11225.359790677689,10677.892533499791,10157.125569521477,9661.7567100774,9190.547274992838,8742.318995238043,13060.5625,6025
WHISKEY WHISKEY (feat. Morgan Wallen),Moneybagg Yo,73,0.5891132937673802,0.3884994994040352,5,0.7565315225420095,-0.8833975382965128,-0.1834500018364852,161053,464619,2.6842166666666665,41149.31518338718,39142.43940049188,37233.44010448396,35417.54380277008,33690.20980873782,32047.118887673987,30484.162456428086,28997.43230981436,27583.210848063125,26237.96178088494,24958.321284902908,23741.08959234212,22583.22298994348,21481.82620809523,20434.14518115078,19437.560160830097,29038.6875,11798
overseas,Ken Carson,76,-1.0646298969924937,0.8070889229759272,6,0.854290414839302,-0.97737448742189,-0.2139514652980608,141032,330747,2.3505333333333334,29292.84542595064,27864.2164965154,26505.262622143644,25212.58571030198,23982.953395385484,22813.290956119978,21700.673627157343,20642.319285638707,19635.581494438095,18677.942884691223,17767.008861062037,16900.501614007128,16076.254424065388,15292.206243930776,14546.396544760497,13836.960413831704,20671.687500000004,9347
Taste,Sabrina Carpenter,81,0.1392951458806948,1.5198222658145533,0,0.6793812615938759,-0.6203089910362021,0.9451041462418116,157280,550331,2.6213333333333333,48740.45997729032,46363.35969409796,44102.1919597364,41951.302677080064,39905.313502574136,37959.10839757417,36107.820835584695,34346.82163340812,32671.70737577548,31078.28940451465,29562.5833447231,28120.79914175535,26749.33158411211,25444.75128853374,24203.796124755747,23023.36305848402,34395.68750000001,16322
i like the way you kiss me,Artemas,82,-0.3303679202951097,1.723460363768446,11,0.6283881096658289,-0.983715195054226,-0.7431518563563974,142515,89666,2.37525,7941.3336416151615,7554.03022968175,7185.615828041167,6835.16920879082,6501.8140728430935,6184.716858721179,5883.084658221211,5596.163233728743,5323.235132231846,5063.6178913148815,4816.6623326469735,4581.750938698047,4358.296308623349,4145.739689455375,3943.549578930405,3751.2203964560026,5604.125000000002,2879
Mamushi (feat. Yuki Chiba),Megan Thee Stallion,80,1.6078190992754626,-0.6240343765333779,1,0.442117787856123,-0.8583787165659633,-0.7446769295294762,156988,455490,2.6164666666666667,40340.79874667421,38373.35477569803,36501.86417944897,34721.64725662047,33028.25253763189,31417.445653635827,29885.198748390463,28427.68040652092,27041.24607298512,25722.428939787827,24467.931277154887,23274.61618749106,22139.499761502124,21059.743616867363,20032.647800805324,19055.644038785544,28468.125000000004,12880
Just Like Johnny,Redferrin,74,-0.3965176479255047,-0.0923126763204346,4,0.3538705715661348,-0.8826157001174333,-0.42746170952909,199392,581299,3.3232,51483.1631224461,48972.29962844079,46583.89239203826,44311.96915108174,42150.84891407688,40095.1277547539,38139.66529943715,36279.57187343346,34510.1962742984,32827.11414140755,31226.116892750357,29703.20120128294,28254.558984525287,26876.56788237147,25565.782199302583,24318.9242883532,36331.18750000001,15016
Dancing In The Flames,The Weeknd,84,-0.6412716401579656,0.5016317760450871,1,0.1158144581611062,-0.9830819061291716,-0.7347639539044641,220037,203802,3.667283333333333,18049.87039489275,17169.567828046303,16332.19812399846,15535.667422322696,14777.983981370511,14057.25319787984,13371.672869480062,12719.52868824733,12099.18995404183,11509.10549690803,10947.79979834183,10413.869301725732,9905.97890270622,9422.858610737452,8963.300373443384,8526.155055857585,12737.625,6129
Chill Bae,Lil Uzi Vert,76,0.1525250914067738,0.1226386492975639,3,0.1736771538722064,-0.5495526358294913,-0.3512080508751509,138324,624799,2.3054,55335.77184158445,52637.01440317319,50069.87691816623,47627.94020568884,45305.09815201182,43095.54244208657,40993.7480357321,38994.45935215672,37092.67712826852,35283.645917913665,33562.84220078398,31925.963071260023,30368.91547890572,28887.805993710317,27478.931070485334,26138.76778807256,39049.9375,19828
Wanna Be (with Megan Thee Stallion),GloRilla,74,1.786423363877529,-0.0696862209922242,1,0.3887467169262498,-0.8990343018781064,-0.2597036604904243,156444,266483,2.6074,23601.258144876912,22450.21120264405,21355.301482210583,20313.79113896242,19323.075854542927,18380.67832470051,17484.242064737613,16631.52551707154,15820.3964461729,15048.826606866189,14314.886672660356,13616.74141142765,12952.645096367363,12320.937140779524,11720.037945733178,11148.4449502463,16655.1875,7135
THE DINER,Billie Eilish,79,1.37629505256908,-1.4442433821810037,1,-0.8242561872274516,-0.0374486285323036,-0.5265914657792107,186347,351692,3.105783333333333,31147.854382786336,29628.75559896989,28183.744137080437,26809.20671579039,25501.70627558197,24257.973384308087,23074.898061909014,21949.52200384236,20879.031183780724,19860.748817080203,18892.12866742444,17970.748679907585,17094.30492463546,16260.60583570071,15467.566731126535,14713.204600075886,21980.75,10532
Happy Face,Treaty Oak Revival,72,-0.8860256323904271,1.6159847009594477,9,0.2471284297063882,-0.9841217509073475,1.1204875611458716,202219,560806,3.370316666666666,49668.18587000237,47245.839861116845,44941.63306114308,42749.80375287338,40664.87122136422,38681.62204929393,36795.09708070399,35000.57902052596,33293.58063888668,31669.83355069629,30125.277542462238,28656.05041964064,27258.478349138204,25929.06667281591,24664.49116902332,23461.589740312997,35050.375,15299
PerkySex,Lil Uzi Vert,68,0.6751079396868936,1.3105275540286074,0,0.1705065952031049,-0.642200460050433,-0.6531725391447494,170674,532328,2.8445666666666667,47146.01136187313,44846.6732552587,42659.47519137129,40578.9480357906,38599.88938692948,36717.35056732014,34926.6242493429,33223.232684455135,31602.916506487567,30061.624081010286,28595.501374136216,27200.88231542897,25874.27963081715,24612.376122592745,23412.01637468901,22270.19886249672,33270.5,13280
Feel It - From The Original Series “Invincible”,d4vd,78,-0.5552769942384528,-0.2733243189461176,8,0.2053827405632202,-0.8747973183266365,0.2664465842217547,157974,147358,2.6329,13050.867026087111,12414.368730460188,11808.912823015304,11232.98534861595,10685.146188588904,10164.02545967742,9668.320088619555,9196.790553786272,8748.25778573172,8321.600218905474,7915.75098715447,7529.695256001905,7162.467685032449,6813.150014038378,6480.868766890757,6164.793067394147,9209.875,4452
I Don't Wanna Wait,David Guetta,85,0.2120598462741293,0.4111259547322455,1,0.5348566289273382,-0.8407873575366706,0.3960778039334511,149668,436997,2.494466666666667,38702.95292959317,36815.38764169513,35019.87999918035,33311.940297704394,31687.2977983875,30141.89004874288,28671.85272442949,27273.509966428293,25943.36518948007,24678.092338800987,23474.52757321314,22329.66135389368,21240.63091896012,20204.713125074504,19219.317638166645,18281.98045624968,27312.31250000001,12091
HIM ALL ALONG,Gunna,76,1.4755196440146725,-0.7597931085026401,4,0.0841088714700924,-0.2250897915114258,-0.5265914657792107,158667,517566,2.64445,45838.60423746117,43603.029128716174,41476.48430459655,39453.65229537428,37529.47496738016,35699.14087503497,33958.07322972943,32301.918455468636,30726.53530266442,29227.98449285435,27802.518868453637,26446.574022909397,25156.759387827635,23929.849754786213,22762.77721063384,21652.6234661092,32347.875000000004,15147
Half of forever,Henrik,77,0.6684929669238542,-1.8571761919208425,9,-0.1830106964016983,1.8780549102129025,0.6019626822990863,153250,278779,2.5541666666666667,24690.26220948669,23486.103912301747,22340.67310826276,21251.10562373136,20214.676972465877,19228.795542986547,18290.996118196985,17398.933711057314,16550.377700895122,15743.206255691915,14975.401026397862,14245.04210000784,13550.3031987789,12889.447113584636,12260.821359987503,11662.854046166976,17423.687500000004,6912
Help Me,Real Boston Richey,73,0.6618779941608146,0.3828428855719826,6,0.0677276516797354,-0.381457427327361,1.1357382928766593,181166,352265,3.019433333333333,31198.602539017746,29677.028738416364,28229.662967734945,26852.88605864763,25543.255351750635,24297.49608812054,23112.493220711247,21985.283625113814,20913.048690201987,19893.107270136246,18922.90898010267,18000.027819022456,17122.156103285575,16287.098696339724,15492.767519705563,14737.17633169288,22016.5625,8215
Hecha Pa' Mí,Grupo Frontera,82,0.6155731848195382,1.078606386914451,8,0.6273312567761283,-0.6523643563784687,0.8841012193186604,195846,149078,3.2641,13203.20006049902,12559.272395116275,11946.749452554155,11364.099606407312,10809.865928571618,10282.662546165056,9781.171176123633,9304.137828807055,8850.369672371458,8418.732050068476,8008.145643012352,7617.583771320539,7246.069826879215,6892.674831314304,6556.515113061661,6236.750097727878,9317.375000000002,3695
Fable,Gigi Perez,77,-2.1494854301309707,-1.9307121717375264,10,-0.8739282730433734,0.6427505872670143,-0.7141754660679005,261005,684967,4.350083333333333,60664.593943035405,57705.94678400307,54891.594549616064,52214.49989335782,49667.96868415136,47245.63326754478,44941.4365432584,42749.61681927905,40664.69340462886,38681.45290478309,36794.93618546829,35000.425972243494,33293.43505485702,31669.695066883545,30125.14581258473,28655.92511430507,42810.437500000015,19458
Bad Luck,Zach Top,72,-0.1120738191148062,0.0604158971449853,9,0.3274492493236232,0.9789410042712752,-0.3740841484713326,199248,97837,3.3208,8665.004120789403,8242.406883114818,7840.419955926032,7458.038162519433,7094.305349237724,6748.311994587737,6419.192934962958,6106.125201283864,5808.325961146556,5525.050561333996,5255.590665795084,4999.272484435582,4755.455088291913,4523.528806874909,4302.91370367602,4093.058126023977,6114.8125,2423
Whiplash,aespa,80,1.415984889147317,1.4632561274940274,10,0.9689589533718016,-0.6148361237826443,-0.7736533198179729,183227,697938,3.053783333333333,61813.37986708008,58798.705757406606,55931.05903900471,53203.2691013879,50608.51504886984,48140.30864477218,45792.47808745339,43559.15257758985,41434.74763811958,39413.95115014081,37491.71006984769,35663.217793288844,33923.90213735377,32269.41390693357,30695.61601966776,29198.57316108346,43621.12500000001,18154
you look like you love me (feat. Riley Green),Ella Langley,76,0.0929903365394183,0.190518015282195,11,0.2088175124547467,0.392562369961518,0.2283197548947852,224280,571193,3.738,50588.11797955846,48120.906352269616,45774.02205592218,43541.59665733785,41418.0479302017,39398.06589658875,37476.59954925332,35648.84422147996,33910.22957291398,32256.40816133006,30683.244571762127,29186.805075811943,27763.34779527911,26409.31334551652,25121.315935114704,23896.134899659774,35699.56249999999,16045
Magic Johnson,ian,75,1.7335035817732132,0.2697106089309307,1,0.1229482151665843,-0.9827300789485856,-0.8361813199142029,137159,639988,2.2859833333333333,56680.99652744635,53916.63170692976,51287.08654959974,48785.78582289407,46406.47497212663,44143.2044808428,41990.31499392943,39942.42316627919,37994.408201623744,36141.39904787577,34378.76221696151,32702.090198687198,31107.19043966766,29590.07485975918,28146.94987978177,26774.20693559525,39999.25000000001,15237
365,Charli xcx,78,0.7412576673172887,1.2143651188837132,1,0.4016931648250803,-0.3853666182227593,-0.1529485383749096,203618,361497,3.3936333333333333,32016.241244651887,30454.79073382624,28969.49306302721,27556.6342144208,26212.681304960184,24934.2737523379,23718.21487177964,22561.463882667224,21461.128305003185,20414.456726704168,19418.83192363753,18471.764315197823,17570.88573905845,16713.943529532375,15898.79488473451,15123.401508460904,22593.5625,11608
Presidente,Gabito Ballesteros,85,0.5494234571891431,1.050323317754188,11,0.6577157773550165,-0.5065515359801092,-0.4808392705868472,181065,305296,3.01775,27038.75934524282,25720.063491188623,24465.681192845183,23272.475841088064,22137.463801024973,21057.80695135437,20030.805587583956,19053.891671363173,18124.622409049734,17240.67414345313,16399.83654348126,15600.007077161456,14839.185754215356,14115.470125041467,13427.050523600215,12772.205542306245,19081.0,7863
Light Year (Practice),Lil Uzi Vert,74,-0.0789989552996087,0.2866804504270885,1,-0.1557967344919116,-0.9275713954145146,1.2577441467229613,164366,534927,2.7394333333333334,47376.19366212693,45065.629432259375,42867.752749610525,40777.06777765092,38788.346714961495,36896.61672300698,35097.14749144935,33385.439409908045,31757.21231659029,30208.39479565717,28735.11399656333,27333.68594991335,26000.60635561933,24732.54182032538,23526.32152218795,22378.929282169607,33432.9375,14991
Belong Together,Mark Ambor,81,-0.0194642004322532,0.1509217184578268,2,0.3800276805862209,0.9320307135264944,0.243570486625573,148318,599550,2.471966666666667,53099.576035848266,50509.879153811846,48046.483279081054,45703.22863884344,43474.25587595161,41353.99139747823,39337.13343783069,37418.638801575486,35593.71025282273,33857.78451963774,32206.520883484187,30635.79032516689,29141.66520013304,27720.40941731504,26368.46909695676,25082.46368406304,37471.87500000001,14413
BANDIT,Don Toliver,76,0.2054448735110898,0.8636550612964531,2,0.5567863263886228,-0.9645132493760292,2.2337909774933804,147707,196296,2.461783333333333,17385.0961179766,16537.214975192477,15730.68548369693,14963.490899658766,14233.71283700408,13539.526470451818,12879.195972500063,12251.07017295315,11653.578430136087,11085.226703472286,10544.593817603887,10030.327908713134,9541.143044158644,9075.81600697402,8633.183237188263,8212.137922319804,12268.500000000002,6041
i am not who i was,Chance Peña,78,0.3509742742979581,-2.383241278301733,0,-1.863935217470278,1.741233228873959,-0.6935869782313371,145438,529153,2.423966666666667,46864.81520823487,44579.19119986156,42405.03838975161,40336.9202634141,38369.66544829859,36498.35478267,34718.30901514206,33025.07710411154,31414.425087835727,29882.32549732277,28424.94728556135,27038.64624790765,25719.955909675587,24465.57885814445,23272.37849730958,22137.371204758583,33072.0625,12337
Never Lose Me,Flo Milli,76,0.8735571225780787,-0.4090830509153799,1,-0.3214584249524584,-0.7786312222998363,-0.6257212220293313,125902,592989,2.0983666666666667,52518.49636214098,49957.1390702022,47520.700647450576,45203.08872874512,42998.50807709894,40901.44609256813,38906.65902788055,37009.15887633633,35204.200899192896,33487.27176134678,31854.078245644905,30300.53651760552,28822.76191370477,27417.059227694484,26079.913470661813,24807.98108172605,37061.81250000001,16071
PERO NO TE ENAMORES,Fuerza Regida,80,0.4965036750848271,1.3840635338452911,8,0.2732855387264746,0.3730164154845261,-0.5570929292407862,183847,755328,3.0641166666666666,66896.16640481228,63633.601870553575,60530.15448623423,57578.0640168799,54769.94869864194,52098.7867805428,49557.898966441135,47140.93171331233,44841.84134408155,42654.87893528301,40574.57594175689,38595.73052243792,36713.39453304326,34922.86115313441,33219.65311661438,31599.51151623045,47208.0,24371
If We Being Rëal,Yeat,80,-1.2696940526467178,-0.8050460191590608,1,-0.0075731167114222,-0.0218118649507101,-0.0690695138555766,172500,692292,2.875,61313.33782505123,58323.05105354134,55478.60228878589,52772.8789272658,50199.115251228905,47750.87551087148,45422.03783161152,43206.77890621349,41099.55943348705,39095.110267148775,37188.41924021188,35374.71863195803,33649.47324615212,32008.369070689456,30447.302490318383,28962.370025464712,43268.25,17074
N o C h i l l,PARTYNEXTDOOR,78,-0.4891272666080578,-1.302828036379689,2,-0.6290026158552922,1.0023961496436653,-0.6989247343371127,265374,415276,4.4229,36779.21697583675,34985.47339751208,33279.21172580046,31656.16541777058,30112.27601224532,28643.682981534766,27246.71407810621,25917.876152052475,24653.846416397657,23451.464138398933,22307.72273606835,21219.76226015179,20184.862242766158,19200.434894812643,18264.01863515605,17373.27193538981,25954.75,13496
Guess featuring billie eilish,Charli xcx,80,0.8669421498150391,0.405469340900193,0,0.5676190685080524,-0.9220985281609568,-0.2749543922212121,143331,592647,2.38885,52488.206886693966,49928.32682990431,47493.29359669343,45177.01833562614,42973.70915205586,40877.85662537116,38884.22003257451,36987.814243744986,35183.89725661686,33467.958339103905,31835.70675011968,30283.06101048984,28806.13869712825,27401.24673495706,26064.872162295276,24793.67334662481,37040.43750000001,17326
In The Stars,Benson Boone,81,-1.89811646513547,-0.5731248520449045,10,0.1612591324182261,0.3339245065305425,-0.3130812215481814,216410,534852,3.606833333333333,47369.55123330084,45059.31095850984,42861.74243146203,40771.35058617746,38782.90835420644,36891.44359423572,35092.226659145395,33380.75856942749,31752.759763393788,30204.1593960425,28731.085159825343,27329.853601861665,25996.96091338764,24729.07416840928,23523.02298965143,22375.791620963195,33428.25000000001,12780
Rey Sin Reina,Julión Álvarez y su Norteño Banda,84,-0.7934160137078741,-1.6139417971425811,3,0.0077512501892343,0.1462833435514201,-0.3359573191443631,150523,308431,2.5087166666666665,27316.412870173823,25984.175693919344,24716.91249145233,23511.454444678715,22364.78728058649,21274.04373399317,20236.496377889347,19249.55080345047,18310.73913266345,17417.713847346153,16568.2419191292,15760.199225721874,14991.565239500014,14260.41797513451,13564.929183626837,12903.359780734296,19276.937500000004,9871
Cool,Gracie Abrams,76,0.3774341653501161,-0.3468602987628014,0,0.4407967217439974,1.432407148137487,-0.6028451244331496,229162,364343,3.819366666666667,32268.299277172984,30694.555751042062,29197.564602368824,27773.582573533717,26419.048967745537,25130.57674544477,23904.944054940453,22739.086176102774,21630.08785696638,20575.17602408201,19571.712848388423,18617.18914926575,17709.218120276993,16845.529360908702,16023.963199387066,15242.46529237358,22771.437500000004,11000
I Am Not Okay,Jelly Roll,74,-0.7471112043665976,0.0547592833129327,7,0.3787066144740953,-0.6590099809006459,-0.2444529287596364,198067,285262,3.3011166666666667,25264.43375721482,24032.272783211865,22860.205009018795,21745.29965469729,20684.76887613328,19675.96079397454,18716.35286255101,17803.54556219669,16935.2563992006,16109.31419838362,15323.653674029632,14576.31026559546,13865.415225286217,13189.190945212447,12545.946512444463,11934.073480849289,17828.875,8369
